,arima,arima_lower,arima_upper,prophet,prophet_lower,prophet_upper
2023-01-01,0.6025857127464401,-0.060578645929856734,1.265750071422737,0.5993006631558367,-0.2160252682710739,1.4562248166522076
2023-02-01,0.5903964044635566,-0.21908372896991057,1.3998765378970237,0.4948123272341406,-0.4070777685281256,1.3814233562890534
2023-03-01,0.5818643735942023,-0.29038956564101337,1.454118312829418,0.46745685307947493,-0.32016079291366983,1.296931209757496
2023-04-01,0.5758922914164274,-0.32552314579368136,1.4773077286265361,0.5083464241713694,-0.35825482507511885,1.3902092941408666
2023-05-01,0.5717120714800225,-0.3436518502216187,1.4870759931816635,0.4205079957999937,-0.38841222461868435,1.2028958378017711
2023-06-01,0.5687860838267133,-0.3533348106024736,1.4909069782559001,0.33926894243761857,-0.531551417135358,1.2115918261726841
